Id,Solution
5796,0
5797,1
5798,0
5799,0
5800,0
5801,1
5802,0
5803,0
5804,0
5805,1
5806,0
5807,0
5808,1
5809,0
5810,1
5811,0
5812,1
5813,0
5814,0
5815,0
5816,1
5817,1
5818,0
5819,1
5820,0
5821,0
5822,1
5823,1
5824,0
5825,0
5826,0
5827,1
5828,0
5829,1
5830,0
5831,0
5832,0
5833,0
5834,1
5835,0
5836,0
5837,1
5838,1
5839,0
5840,0
5841,0
5842,0
5843,0
5844,1
5845,1
5846,0
5847,0
5848,0
5849,0
5850,0
5851,1
5852,0
5853,1
5854,0
5855,0
5856,1
5857,1
5858,0
5859,1
5860,0
5861,1
5862,0
5863,1
5864,0
5865,1
5866,0
5867,0
5868,0
5869,0
5870,0
5871,0
5872,0
5873,0
5874,0
5875,1
5876,0
5877,0
5878,0
5879,1
5880,1
5881,0
5882,0
5883,0
5884,0
5885,0
5886,1
5887,1
5888,0
5889,0
5890,1
5891,0
5892,0
5893,0
5894,0
5895,0
5896,0
5897,1
5898,0
5899,1
5900,1
5901,1
5902,0
5903,0
5904,1
5905,0
5906,0
5907,1
5908,1
5909,1
5910,1
5911,0
5912,0
5913,0
5914,0
5915,1
5916,1
5917,1
5918,0
5919,0
5920,0
5921,1
5922,0
5923,0
5924,0
5925,1
5926,1
5927,1
5928,0
5929,0
5930,1
5931,1
5932,1
5933,0
5934,0
5935,0
5936,0
5937,0
5938,0
5939,1
5940,0
5941,0
5942,0
5943,0
5944,1
5945,0
5946,1
5947,0
5948,1
5949,0
5950,1
5951,1
5952,1
5953,0
5954,1
5955,0
5956,0
5957,0
5958,1
5959,1
5960,0
5961,0
5962,0
5963,0
5964,1
5965,0
5966,0
5967,1
5968,0
5969,1
5970,0
5971,0
5972,1
5973,0
5974,1
5975,1
5976,0
5977,0
5978,0
5979,0
5980,0
5981,1
5982,0
5983,1
5984,0
5985,1
5986,1
5987,0
5988,0
5989,0
5990,1
5991,1
5992,0
5993,0
5994,0
5995,1
5996,0
5997,1
5998,1
5999,1
6000,1
6001,1
6002,0
6003,0
6004,0
6005,1
6006,0
6007,0
6008,0
6009,1
6010,0
6011,0
6012,0
6013,1
6014,0
6015,0
6016,1
6017,0
6018,0
6019,0
6020,0
6021,1
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,0
6029,1
6030,0
6031,0
6032,0
6033,1
6034,0
6035,0
6036,1
6037,0
6038,1
6039,1
6040,0
6041,0
6042,1
6043,0
6044,1
6045,0
6046,0
6047,1
6048,0
6049,0
6050,1
6051,0
6052,1
6053,1
6054,0
6055,1
6056,0
6057,0
6058,1
6059,0
6060,1
6061,1
6062,0
6063,0
6064,1
6065,1
6066,0
6067,1
6068,0
6069,0
6070,0
6071,1
6072,0
6073,1
6074,1
6075,1
6076,1
6077,0
6078,0
6079,0
6080,1
6081,0
6082,0
6083,0
6084,1
6085,1
6086,1
6087,0
6088,1
6089,1
6090,0
6091,0
6092,1
6093,0
6094,0
6095,0
6096,0
6097,0
6098,0
6099,1
6100,1
6101,1
6102,0
6103,0
6104,1
6105,1
6106,0
6107,1
6108,0
6109,1
6110,0
6111,1
6112,0
6113,0
6114,0
6115,0
6116,1
6117,0
6118,0
6119,1
6120,1
6121,0
6122,1
6123,1
6124,0
6125,1
6126,0
6127,1
6128,0
6129,0
6130,1
6131,0
6132,1
6133,0
6134,0
6135,0
6136,1
6137,0
6138,1
6139,0
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,0
6147,0
6148,1
6149,0
6150,1
6151,1
6152,1
6153,1
6154,0
6155,1
6156,0
6157,0
6158,1
6159,0
6160,0
6161,0
6162,1
6163,0
6164,1
6165,1
6166,0
6167,1
6168,0
6169,0
6170,1
6171,0
6172,0
6173,0
6174,0
6175,0
6176,1
6177,0
6178,0
6179,1
6180,1
6181,0
6182,0
6183,0
6184,1
6185,1
6186,1
6187,1
6188,0
6189,1
6190,0
6191,1
6192,0
6193,0
6194,0
6195,1
6196,0
6197,1
6198,1
6199,1
6200,0
6201,0
6202,0
6203,0
6204,0
6205,0
6206,0
6207,0
6208,0
6209,0
6210,0
6211,1
6212,0
6213,1
6214,0
6215,0
6216,0
6217,1
6218,1
6219,0
6220,1
6221,0
6222,0
6223,0
6224,1
6225,1
6226,1
6227,1
6228,1
6229,0
6230,0
6231,1
6232,0
6233,1
6234,0
6235,1
6236,1
6237,0
6238,1
6239,0
6240,0
6241,0
6242,1
6243,0
6244,0
6245,1
6246,0
6247,0
6248,1
6249,1
6250,0
6251,0
6252,0
6253,0
6254,0
6255,1
6256,1
6257,1
6258,0
6259,0
6260,1
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,0
6269,0
6270,1
6271,0
6272,1
6273,1
6274,1
6275,1
6276,0
6277,1
6278,0
6279,1
6280,0
6281,1
6282,0
6283,0
6284,1
6285,0
6286,0
6287,0
6288,0
6289,0
6290,1
6291,0
6292,1
6293,1
6294,1
6295,1
6296,1
6297,1
6298,1
6299,1
6300,0
6301,1
6302,0
6303,0
6304,1
6305,0
6306,1
6307,0
6308,1
6309,1
6310,1
6311,0
6312,1
6313,0
6314,0
6315,0
6316,0
6317,0
6318,0
6319,0
6320,1
6321,1
6322,1
6323,0
6324,0
6325,0
6326,1
6327,1
6328,0
6329,0
6330,0
6331,1
6332,1
6333,0
6334,0
6335,1
6336,0
6337,1
6338,1
6339,0
6340,1
6341,0
6342,1
6343,0
6344,1
6345,1
6346,1
6347,0
6348,0
6349,1
6350,0
6351,0
6352,0
6353,1
6354,0
6355,1
6356,0
6357,1
6358,0
6359,1
6360,0
6361,1
6362,1
6363,0
6364,1
6365,1
6366,1
6367,0
6368,0
6369,1
6370,1
6371,1
6372,1
6373,0
6374,0
6375,1
6376,0
6377,0
6378,0
6379,1
6380,1
6381,0
6382,0
6383,0
6384,0
6385,0
6386,1
6387,0
6388,0
6389,0
6390,0
6391,1
6392,0
6393,0
6394,0
6395,1
6396,0
6397,0
6398,0
6399,0
6400,1
6401,0
6402,0
6403,0
6404,0
6405,0
6406,1
6407,1
6408,0
6409,0
6410,1
6411,1
6412,1
6413,1
6414,0
6415,0
6416,0
6417,0
6418,0
6419,0
6420,0
6421,1
6422,0
6423,0
6424,1
6425,1
6426,1
6427,0
6428,1
6429,1
6430,1
6431,0
6432,1
6433,1
6434,1
6435,0
6436,0
6437,1
6438,0
6439,0
6440,0
6441,0
6442,0
6443,1
6444,0
6445,1
6446,0
6447,1
6448,0
6449,1
6450,0
6451,0
6452,0
6453,0
6454,1
6455,0
6456,0
6457,0
6458,0
6459,1
6460,1
6461,0
6462,1
6463,0
6464,1
6465,0
6466,0
6467,0
6468,1
6469,0
6470,0
6471,0
6472,1
6473,0
6474,0
6475,0
6476,0
6477,0
6478,1
6479,0
6480,1
6481,0
6482,0
6483,0
6484,0
6485,1
6486,1
6487,1
6488,0
6489,0
6490,0
6491,0
6492,0
6493,0
6494,1
6495,0
6496,0
6497,0
6498,0
6499,0
6500,1
6501,1
6502,1
6503,1
6504,1
6505,1
6506,0
6507,0
6508,1
6509,0
6510,0
6511,0
6512,0
6513,0
6514,0
6515,0
6516,1
6517,0
6518,1
6519,0
6520,0
6521,1
6522,1
6523,1
6524,0
6525,0
6526,0
6527,0
6528,1
6529,1
6530,0
6531,1
6532,1
6533,0
6534,1
6535,1
6536,0
6537,1
6538,0
6539,0
6540,1
6541,1
6542,1
6543,1
6544,1
6545,1
6546,1
6547,1
6548,1
6549,1
6550,1
6551,0
6552,0
6553,1
6554,1
6555,1
6556,0
6557,0
6558,0
6559,0
6560,1
6561,0
6562,0
6563,0
6564,0
6565,0
6566,1
6567,0
6568,1
6569,1
6570,0
6571,1
6572,0
6573,0
6574,1
6575,0
6576,0
6577,0
6578,1
6579,0
6580,0
6581,0
6582,0
6583,1
6584,0
6585,0
6586,0
6587,1
6588,0
6589,0
6590,1
6591,0
6592,1
6593,1
6594,1
6595,0
6596,1
6597,0
6598,0
6599,0
6600,0
6601,1
6602,1
6603,0
6604,0
6605,0
6606,1
6607,1
6608,0
6609,1
6610,0
6611,1
6612,1
6613,0
6614,1
6615,1
6616,1
6617,1
6618,0
6619,0
6620,1
6621,1
6622,0
6623,0
6624,0
6625,0
6626,1
6627,0
6628,1
6629,0
6630,0
6631,0
6632,1
6633,1
6634,0
6635,0
6636,1
6637,0
6638,0
6639,0
6640,1
6641,1
6642,1
6643,1
6644,0
6645,0
6646,1
6647,1
6648,0
6649,1
6650,1
6651,1
6652,0
6653,1
6654,0
6655,1
6656,0
6657,0
6658,0
6659,0
6660,0
6661,0
6662,0
6663,0
6664,0
6665,0
6666,1
6667,0
6668,0
6669,0
6670,0
6671,0
6672,0
6673,0
6674,0
6675,0
6676,0
6677,1
6678,1
6679,0
6680,1
6681,1
6682,0
6683,0
6684,0
6685,0
6686,1
6687,0
6688,0
6689,0
6690,0
6691,0
6692,1
6693,0
6694,1
6695,1
6696,1
6697,0
6698,1
6699,0
6700,1
6701,0
6702,0
6703,0
6704,0
6705,1
6706,1
6707,0
6708,1
6709,1
6710,0
6711,0
6712,1
6713,0
6714,0
6715,1
6716,1
6717,0
6718,0
6719,1
6720,0
6721,0
6722,1
6723,0
6724,0
6725,0
6726,1
6727,1
6728,0
6729,0
6730,0
6731,1
6732,1
6733,0
6734,0
6735,1
6736,0
6737,0
6738,0
6739,1
6740,0
6741,1
6742,1
6743,1
6744,0
6745,1
6746,0
6747,0
6748,1
6749,0
6750,0
6751,0
6752,1
6753,1
6754,1
6755,0
6756,0
6757,1
6758,1
6759,1
6760,1
6761,1
6762,0
6763,1
6764,1
6765,0
6766,0
6767,1
6768,0
6769,0
6770,1
6771,1
6772,0
6773,0
6774,1
6775,0
6776,1
6777,0
6778,0
6779,0
6780,1
6781,0
6782,1
6783,1
6784,1
6785,0
6786,0
6787,0
6788,0
6789,0
6790,1
6791,0
6792,1
6793,0
6794,0
6795,0
6796,0
6797,0
6798,0
6799,0
6800,0
6801,1
6802,0
6803,0
6804,1
6805,1
6806,0
6807,0
6808,0
6809,1
6810,0
6811,1
6812,0
6813,1
6814,0
6815,1
6816,0
6817,1
6818,0
6819,0
6820,1
6821,0
6822,1
6823,0
6824,1
6825,0
6826,0
6827,0
6828,0
6829,0
6830,0
6831,1
6832,1
6833,0
6834,1
6835,0
6836,1
6837,1
6838,1
6839,1
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,1
6848,1
6849,1
6850,1
6851,1
6852,0
6853,1
6854,1
6855,0
6856,1
6857,1
6858,0
6859,0
6860,1
6861,0
6862,1
6863,0
6864,1
6865,0
6866,1
6867,1
6868,0
6869,0
6870,0
6871,0
6872,0
6873,1
6874,0
6875,1
6876,1
6877,0
6878,0
6879,0
6880,0
6881,0
6882,1
6883,0
6884,1
6885,1
6886,0
6887,0
6888,1
6889,0
6890,1
6891,0
6892,0
6893,0
6894,0
6895,1
6896,0
6897,0
6898,1
6899,0
6900,0
6901,0
6902,0
6903,0
6904,0
6905,0
6906,1
6907,1
6908,0
6909,1
6910,0
6911,0
6912,1
6913,1
6914,0
6915,1
6916,0
6917,0
6918,0
6919,0
6920,1
6921,1
6922,0
6923,1
6924,1
6925,0
6926,0
6927,0
6928,0
6929,1
6930,0
6931,0
6932,0
6933,1
6934,0
6935,1
6936,1
6937,1
6938,0
6939,0
6940,1
6941,0
6942,0
6943,0
6944,0
6945,1
6946,0
6947,0
6948,0
6949,0
6950,0
6951,0
6952,1
6953,0
6954,0
6955,1
6956,0
6957,0
6958,1
6959,0
6960,1
6961,1
6962,0
6963,1
6964,0
6965,1
6966,0
6967,0
6968,1
6969,0
6970,0
6971,1
6972,0
6973,1
6974,0
6975,1
6976,1
6977,0
6978,0
6979,1
6980,0
6981,1
6982,0
6983,0
6984,0
6985,1
6986,0
6987,0
6988,0
6989,0
6990,1
6991,0
6992,1
6993,1
6994,0
6995,1
6996,0
6997,1
6998,1
6999,0
7000,0
7001,0
7002,0
7003,1
7004,0
7005,1
7006,1
7007,0
7008,0
7009,1
7010,1
7011,0
7012,0
7013,1
7014,0
7015,0
7016,0
7017,0
7018,1
7019,0
7020,1
7021,0
7022,1
7023,1
7024,1
7025,0
7026,0
7027,1
7028,0
7029,1
7030,0
7031,1
7032,0
7033,1
7034,1
7035,1
7036,0
7037,1
7038,0
7039,0
7040,0
7041,1
7042,0
7043,0
7044,0
7045,0
7046,1
7047,0
7048,1
7049,1
7050,0
7051,1
7052,0
7053,1
7054,0
7055,0
7056,0
7057,0
7058,1
7059,1
7060,0
7061,1
7062,1
7063,1
7064,0
7065,1
7066,1
7067,0
7068,0
7069,1
7070,0
7071,1
7072,0
7073,0
7074,0
7075,1
7076,0
7077,0
7078,1
7079,0
7080,0
7081,0
7082,0
7083,1
7084,0
7085,1
7086,0
7087,1
7088,1
7089,1
7090,0
7091,1
7092,0
7093,1
7094,0
7095,0
7096,1
7097,1
7098,0
7099,1
7100,1
7101,0
7102,0
7103,0
7104,0
7105,1
7106,0
7107,0
7108,1
7109,1
7110,0
7111,0
7112,0
7113,0
7114,1
7115,0
7116,0
7117,1
7118,0
7119,1
7120,0
7121,0
7122,0
7123,1
7124,0
7125,0
7126,1
7127,0
7128,1
7129,0
7130,0
7131,1
7132,1
7133,0
7134,0
7135,1
7136,1
7137,0
7138,0
7139,1
7140,0
7141,0
7142,0
7143,0
7144,0
7145,0
7146,0
7147,0
7148,1
7149,0
7150,0
7151,0
7152,0
7153,1
7154,1
7155,0
7156,0
7157,1
7158,1
7159,1
7160,1
7161,0
7162,0
7163,1
7164,1
7165,1
7166,0
7167,0
7168,0
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,1
7176,0
7177,0
7178,0
7179,1
7180,1
7181,0
7182,0
7183,1
7184,0
7185,0
7186,0
7187,1
7188,1
7189,1
7190,0
7191,1
7192,0
7193,0
7194,1
7195,0
7196,1
7197,0
7198,0
7199,0
7200,1
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,0
7208,0
7209,0
7210,0
7211,1
7212,1
7213,0
7214,0
7215,1
7216,0
7217,0
7218,0
7219,0
7220,0
7221,1
7222,1
7223,1
7224,0
7225,1
7226,1
7227,1
7228,0
7229,0
7230,1
7231,0
7232,0
7233,0
7234,1
7235,0
7236,1
7237,0
7238,1
7239,0
7240,0
7241,1
7242,0
7243,1
7244,0
7245,1
7246,1
7247,0
7248,1
7249,0
7250,0
7251,0
7252,0
7253,1
7254,0
7255,1
7256,0
7257,0
7258,1
7259,1
7260,1
7261,0
7262,1
7263,1
7264,1
7265,0
7266,1
7267,0
7268,1
7269,1
7270,0
7271,1
7272,1
7273,0
7274,0
7275,1
7276,0
7277,1
7278,0
7279,0
7280,0
7281,0
7282,0
7283,1
7284,0
7285,0
7286,1
7287,0
7288,0
7289,1
7290,1
7291,0
7292,0
7293,0
7294,0
7295,1
7296,0
7297,0
7298,1
7299,0
7300,0
7301,0
7302,1
7303,0
7304,0
7305,1
7306,0
7307,1
7308,0
7309,0
7310,0
7311,0
7312,1
7313,1
7314,1
7315,1
7316,0
7317,1
7318,1
7319,0
7320,0
7321,1
7322,1
7323,1
7324,1
7325,0
7326,0
7327,0
7328,0
7329,0
7330,0
7331,0
7332,0
7333,0
7334,0
7335,1
7336,0
7337,0
7338,0
7339,1
7340,0
7341,0
7342,0
7343,1
7344,1
7345,0
7346,1
7347,1
7348,0
7349,0
7350,0
7351,0
7352,1
7353,0
7354,1
7355,0
7356,0
7357,0
7358,0
7359,1
7360,0
7361,0
7362,0
7363,1
7364,0
7365,0
7366,0
7367,0
7368,0
7369,1
7370,1
7371,1
7372,0
7373,0
7374,0
7375,1
7376,1
7377,1
7378,0
7379,0
7380,1
7381,0
7382,0
7383,1
7384,1
7385,0
7386,1
7387,0
7388,1
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,1
7397,0
7398,0
7399,0
7400,1
7401,0
7402,0
7403,1
7404,0
7405,0
7406,0
7407,0
7408,1
7409,0
7410,1
7411,0
7412,0
7413,0
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,1
7421,0
7422,0
7423,0
7424,1
7425,1
7426,1
7427,1
7428,1
7429,1
7430,0
7431,1
7432,1
7433,0
7434,0
7435,0
7436,0
7437,0
7438,0
7439,0
7440,0
7441,1
7442,0
7443,1
7444,1
7445,0
7446,1
7447,0
7448,0
7449,0
7450,0
7451,1
7452,1
7453,0
7454,1
7455,0
7456,1
7457,0
7458,1
7459,0
7460,1
7461,1
7462,0
7463,1
7464,1
7465,0
7466,0
7467,1
7468,0
7469,0
7470,0
7471,1
7472,0
7473,0
7474,1
7475,1
7476,1
7477,0
7478,0
7479,0
7480,0
7481,1
7482,0
7483,0
7484,0
7485,0
7486,1
7487,0
7488,0
7489,1
7490,0
7491,0
7492,0
7493,0
7494,1
7495,1
7496,0
7497,0
7498,1
7499,0
7500,1
7501,1
7502,0
7503,0
7504,0
7505,0
7506,0
7507,0
7508,1
7509,1
7510,0
7511,0
7512,0
7513,1
7514,0
7515,1
7516,0
7517,1
7518,0
7519,0
7520,1
7521,1
7522,0
7523,1
7524,1
7525,1
7526,0
7527,0
7528,0
7529,1
7530,0
7531,1
7532,0
7533,1
7534,0
7535,0
7536,1
7537,0
7538,1
7539,0
7540,1
7541,0
7542,0
7543,1
7544,0
7545,0
7546,1
7547,0
7548,0
7549,0
7550,0
7551,1
7552,1
7553,0
7554,1
7555,0
7556,0
7557,0
7558,1
7559,0
7560,0
7561,0
7562,0
7563,1
7564,0
7565,0
7566,0
7567,0
7568,1
7569,0
7570,1
7571,1
7572,1
7573,0
7574,0
7575,1
7576,1
7577,0
7578,0
7579,0
7580,0
7581,1
7582,0
7583,1
7584,1
7585,1
7586,0
7587,0
7588,0
7589,1
7590,0
7591,1
7592,1
7593,1
7594,1
7595,1
7596,1
7597,0
7598,1
7599,1
7600,0
7601,1
7602,0
7603,1
7604,1
7605,1
7606,0
7607,1
7608,1
7609,0
7610,1
7611,0
7612,0
7613,0
7614,1
7615,1
7616,1
7617,0
7618,1
7619,0
7620,0
7621,0
7622,1
7623,0
7624,0
7625,1
7626,0
7627,0
7628,0
7629,0
7630,0
7631,0
7632,1
7633,1
7634,1
7635,0
7636,1
7637,0
7638,1
7639,1
7640,0
7641,1
7642,0
7643,0
7644,1
7645,1
7646,0
7647,0
7648,0
7649,0
7650,1
7651,1
7652,0
7653,0
7654,0
7655,0
7656,0
7657,0
7658,0
7659,0
7660,1
7661,0
7662,1
7663,0
7664,1
7665,0
7666,0
7667,1
7668,1
7669,0
7670,0
7671,0
7672,0
7673,1
7674,1
7675,0
7676,0
7677,1
7678,0
7679,0
7680,0
7681,0
7682,1
7683,0
7684,1
7685,0
7686,1
7687,1
7688,0
7689,1
7690,0
7691,1
7692,1
7693,0
7694,0
7695,0
7696,0
7697,1
7698,0
7699,1
7700,0
7701,1
7702,1
7703,1
7704,0
7705,0
7706,0
7707,0
7708,1
7709,0
7710,1
7711,0
7712,1
7713,0
7714,0
7715,0
7716,1
7717,1
7718,0
7719,1
7720,0
7721,1
7722,1
7723,0
7724,0
7725,0
7726,0
7727,0
7728,1
7729,1
7730,1
7731,0
7732,0
7733,0
7734,0
7735,0
7736,0
7737,0
7738,1
7739,1
7740,0
7741,1
7742,0
7743,0
7744,1
7745,1
7746,0
7747,0
7748,0
7749,1
7750,1
7751,0
7752,1
7753,0
7754,1
7755,1
7756,1
7757,0
7758,0
7759,0
7760,0
7761,0
7762,0
7763,1
7764,0
7765,0
7766,1
7767,1
7768,1
7769,1
7770,0
7771,1
7772,0
7773,0
7774,1
7775,0
7776,0
7777,0
7778,1
7779,1
7780,0
7781,0
7782,1
7783,0
7784,0
7785,1
7786,1
7787,1
7788,0
7789,0
7790,0
7791,1
7792,0
7793,0
7794,0
7795,0
7796,1
7797,0
7798,0
7799,1
7800,0
7801,1
7802,0
7803,0
7804,0
7805,1
7806,0
7807,1
7808,1
7809,1
7810,0
7811,1
7812,0
7813,1
7814,0
7815,1
7816,0
7817,0
7818,0
7819,0
7820,0
7821,0
7822,0
7823,1
7824,0
7825,0
7826,0
7827,0
7828,0
7829,0
7830,0
7831,1
7832,0
7833,1
7834,0
7835,1
7836,0
7837,1
7838,1
7839,0
7840,1
7841,1
7842,0
7843,0
7844,0
7845,0
7846,0
7847,1
7848,0
7849,1
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0
7856,1
7857,1
7858,0
7859,0
7860,1
7861,0
7862,1
7863,0
7864,0
7865,0
7866,0
7867,1
7868,0
7869,0
7870,1
7871,0
7872,1
7873,1
7874,0
7875,0
7876,0
7877,1
7878,1
7879,1
7880,1
7881,1
7882,1
7883,1
7884,0
7885,0
7886,0
7887,1
7888,1
7889,1
7890,0
7891,0
7892,1
7893,1
7894,0
7895,1
7896,0
7897,0
7898,1
7899,1
7900,0
7901,1
7902,0
7903,0
7904,1
7905,0
7906,1
7907,0
7908,1
7909,0
7910,0
7911,1
7912,0
7913,0
7914,0
7915,0
7916,0
7917,0
7918,0
7919,0
7920,1
7921,1
7922,0
7923,1
7924,0
7925,0
7926,0
7927,1
7928,0
7929,0
7930,1
7931,1
7932,0
7933,0
7934,0
7935,0
7936,1
7937,0
7938,1
7939,1
7940,0
7941,1
7942,1
7943,1
7944,1
7945,1
7946,0
7947,1
7948,1
7949,1
7950,0
7951,0
7952,1
7953,1
7954,1
7955,0
7956,0
7957,0
7958,0
7959,1
7960,1
7961,1
7962,1
7963,0
7964,1
7965,0
7966,0
7967,1
7968,0
7969,0
7970,1
7971,1
7972,1
7973,1
7974,0
7975,0
7976,1
7977,0
7978,0
7979,0
7980,0
7981,0
7982,0
7983,0
7984,1
7985,0
7986,1
7987,1
7988,1
7989,1
7990,0
7991,0
7992,1
7993,0
7994,1
7995,1
7996,0
7997,1
7998,0
7999,1
8000,0
8001,1
8002,1
8003,0
8004,0
8005,0
8006,1
8007,1
8008,1
8009,0
8010,1
8011,1
8012,1
8013,0
8014,1
8015,1
8016,0
8017,0
8018,1
8019,0
8020,0
8021,0
8022,1
8023,0
8024,0
8025,0
8026,1
8027,0
8028,0
8029,0
8030,0
8031,0
8032,1
8033,1
8034,1
8035,0
8036,0
8037,1
8038,1
8039,1
8040,0
8041,1
8042,0
8043,0
8044,0
8045,1
8046,0
8047,1
8048,0
8049,0
8050,1
8051,0
8052,0
8053,0
8054,0
8055,1
8056,0
8057,1
8058,0
8059,1
8060,0
8061,1
8062,0
8063,0
8064,0
8065,0
8066,1
8067,1
8068,1
8069,1
8070,1
8071,1
8072,0
8073,0
8074,1
8075,1
8076,1
8077,0
8078,0
8079,0
8080,0
8081,0
8082,0
8083,0
8084,0
8085,1
8086,1
8087,0
8088,1
8089,0
8090,0
8091,1
8092,0
8093,1
8094,0
8095,0
8096,0
8097,1
8098,0
8099,0
8100,0
8101,0
8102,0
8103,1
8104,1
8105,0
8106,0
8107,1
8108,0
8109,0
8110,0
8111,1
8112,0
8113,0
8114,0
8115,0
8116,1
8117,1
8118,1
8119,1
8120,0
8121,0
8122,1
8123,0
8124,1
8125,1
8126,1
8127,0
8128,0
8129,1
8130,0
8131,0
8132,1
8133,0
8134,1
8135,1
8136,1
8137,1
8138,1
8139,1
8140,0
8141,1
8142,1
8143,0
8144,0
8145,1
8146,1
8147,1
8148,1
8149,1
8150,1
8151,1
8152,0
8153,0
8154,1
8155,0
8156,0
8157,0
8158,0
8159,0
8160,1
8161,1
8162,0
8163,0
8164,1
8165,1
8166,1
8167,0
8168,0
8169,0
8170,1
8171,1
8172,0
8173,1
8174,0
8175,1
8176,1
8177,0
8178,1
8179,1
8180,0
8181,0
8182,1
8183,0
8184,1
8185,1
8186,1
8187,0
8188,0
8189,0
8190,0
8191,1
8192,1
8193,0
8194,0
8195,0
8196,0
8197,0
8198,0
8199,0
8200,1
8201,0
8202,0
8203,1
8204,0
8205,1
8206,0
8207,0
8208,0
8209,1
8210,0
8211,1
8212,0
8213,1
8214,0
8215,0
8216,0
8217,1
8218,0
8219,0
8220,1
8221,0
8222,0
8223,0
8224,1
8225,0
8226,0
8227,1
8228,0
8229,0
8230,0
8231,0
8232,1
8233,0
8234,1
8235,0
8236,1
8237,0
8238,0
8239,0
8240,1
8241,1
8242,1
8243,0
8244,0
8245,0
8246,1
8247,0
8248,1
8249,0
8250,0
8251,0
8252,0
8253,0
8254,1
8255,1
8256,1
8257,0
8258,0
8259,0
8260,1
8261,1
8262,0
8263,0
8264,1
8265,0
8266,0
8267,1
8268,0
8269,0
8270,1
8271,0
8272,0
8273,0
8274,0
8275,0
8276,0
8277,0
8278,0
8279,0
8280,1
8281,0
8282,0
8283,1
8284,0
8285,1
8286,0
8287,1
8288,0
8289,1
8290,0
8291,1
8292,1
8293,0
8294,0
8295,1
8296,1
8297,1
8298,1
8299,1
8300,0
8301,0
8302,0
8303,1
8304,0
8305,1
8306,1
8307,1
8308,0
8309,0
8310,0
8311,1
8312,0
8313,0
8314,1
8315,1
8316,1
8317,0
8318,0
8319,0
8320,0
8321,1
8322,0
8323,0
8324,0
8325,0
8326,1
8327,0
8328,1
8329,1
8330,1
8331,1
8332,0
8333,1
8334,0
8335,0
8336,0
8337,0
8338,0
8339,0
8340,1
8341,0
8342,0
8343,0
8344,0
8345,0
8346,0
8347,0
8348,0
8349,1
8350,0
8351,0
8352,0
8353,1
8354,1
8355,0
8356,0
8357,0
8358,1
8359,1
8360,0
8361,1
8362,0
8363,1
8364,0
8365,1
8366,0
8367,0
8368,1
8369,1
8370,1
8371,1
8372,0
8373,1
8374,0
8375,0
8376,1
8377,1
8378,0
8379,0
8380,0
8381,0
8382,1
8383,1
8384,0
8385,0
8386,1
8387,0
8388,0
8389,0
8390,1
8391,1
8392,1
8393,0
8394,0
8395,1
8396,0
8397,1
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,0
8408,1
8409,0
8410,1
8411,0
8412,0
8413,0
8414,1
8415,0
8416,0
8417,0
8418,1
8419,1
8420,0
8421,1
8422,1
8423,0
8424,0
8425,0
8426,0
8427,1
8428,1
8429,0
8430,1
8431,0
8432,0
8433,1
8434,0
8435,1
8436,1
8437,0
8438,0
8439,0
8440,0
8441,1
8442,0
8443,1
8444,0
8445,1
8446,1
8447,1
8448,0
8449,0
8450,0
8451,1
8452,1
8453,0
8454,1
8455,1
8456,0
8457,0
8458,0
8459,1
8460,0
8461,1
8462,0
8463,0
8464,0
8465,0
8466,0
8467,0
8468,0
8469,0
8470,0
8471,0
8472,0
8473,0
8474,1
8475,0
8476,0
8477,0
8478,1
8479,0
8480,1
8481,1
8482,1
8483,0
8484,0
8485,0
8486,1
8487,0
8488,0
8489,0
8490,0
8491,0
8492,1
8493,0
8494,0
8495,1
8496,0
8497,0
8498,0
8499,0
8500,1
8501,0
8502,0
8503,1
8504,1
8505,0
8506,1
8507,0
8508,0
8509,0
8510,1
8511,0
8512,0
8513,1
8514,0
8515,1
8516,0
8517,0
8518,1
8519,0
8520,0
8521,1
8522,0
8523,0
8524,0
8525,1
8526,0
8527,0
8528,0
8529,0
8530,1
8531,0
8532,0
8533,1
8534,0
8535,0
8536,0
8537,0
8538,0
8539,1
8540,0
8541,0
8542,1
8543,0
8544,1
8545,1
8546,1
8547,0
8548,0
8549,0
8550,0
8551,1
8552,0
8553,0
8554,1
8555,1
8556,1
8557,0
8558,0
8559,1
8560,1
8561,0
8562,1
8563,1
8564,0
8565,0
8566,0
8567,0
8568,0
8569,1
8570,1
8571,0
8572,1
8573,0
8574,0
8575,0
8576,1
8577,0
8578,1
8579,0
8580,1
8581,0
8582,0
8583,0
8584,0
8585,1
8586,0
8587,1
8588,1
8589,0
8590,1
8591,0
8592,0
8593,0
